registration_id,user_id,event_id,registration_date,completed,rating_given,referral_source,device,days_before_event
REG00355,USR0040,EVT049,2024-09-07,1,4.4,Recommandation,Mobile,60
REG00356,USR0040,EVT060,2023-08-28,1,4.8,Social Media,Mobile,27
REG00357,USR0041,EVT061,2024-08-14,1,3.1,Social Media,Mobile,60
REG00358,USR0041,EVT015,2023-11-04,0,,Social Media,Mobile,37
REG00359,USR0041,EVT017,2023-05-23,1,3.7,Email,Mobile,20
REG00360,USR0041,EVT005,2023-05-25,0,,Direct,Desktop,11
REG00361,USR0041,EVT065,2024-04-16,1,3.3,Push Notification,Desktop,20
REG00362,USR0041,EVT026,2023-03-24,1,4.7,Direct,Mobile,47
REG00363,USR0041,EVT029,2023-09-08,1,4.1,Recommandation,Mobile,31
REG00364,USR0041,EVT030,2023-06-13,1,3.9,Direct,Tablet,14
REG00365,USR0041,EVT038,2024-04-28,1,4.7,Push Notification,Mobile,25
REG00366,USR0042,EVT049,2023-05-17,1,3.7,Recommandation,Tablet,47
REG00367,USR0042,EVT037,2024-03-10,1,4.1,Recommandation,Desktop,43
REG00368,USR0042,EVT050,2024-08-23,1,4.8,Push Notification,Mobile,24
REG00369,USR0042,EVT027,2024-01-06,1,4.6,Social Media,Tablet,49
REG00370,USR0043,EVT061,2024-10-23,1,4.0,Email,Mobile,20
REG00371,USR0043,EVT019,2024-03-21,1,3.8,Push Notification,Desktop,10
REG00372,USR0043,EVT008,2023-10-19,1,4.4,Direct,Mobile,17
REG00373,USR0043,EVT026,2024-03-07,1,3.8,Social Media,Mobile,30
REG00374,USR0043,EVT003,2023-03-26,1,4.5,Direct,Mobile,11
REG00375,USR0043,EVT070,2023-11-23,1,4.0,Direct,Mobile,32
REG00376,USR0043,EVT004,2024-10-31,0,,Direct,Desktop,50
REG00377,USR0043,EVT009,2023-02-25,1,3.5,Email,Tablet,52
REG00378,USR0044,EVT006,2024-05-29,1,3.9,Recommandation,Tablet,24
REG00379,USR0044,EVT046,2023-04-25,1,5.0,Social Media,Desktop,56
REG00380,USR0044,EVT007,2024-11-21,1,3.0,Social Media,Desktop,13
REG00381,USR0044,EVT043,2024-06-11,0,,Direct,Desktop,4
REG00382,USR0044,EVT030,2024-04-20,1,3.2,Direct,Desktop,24
REG00383,USR0044,EVT044,2023-02-21,0,,Recommandation,Desktop,28
REG00384,USR0044,EVT047,2023-12-12,1,4.5,Email,Tablet,18
REG00385,USR0044,EVT004,2023-07-03,1,3.8,Direct,Desktop,20
REG00386,USR0044,EVT039,2024-10-13,1,3.2,Email,Tablet,48
REG00387,USR0044,EVT016,2024-02-10,1,3.2,Email,Mobile,47
REG00388,USR0044,EVT031,2023-05-29,1,3.9,Recommandation,Desktop,30
REG00389,USR0044,EVT014,2024-12-06,1,4.8,Social Media,Tablet,30
REG00390,USR0044,EVT062,2023-02-11,1,3.7,Push Notification,Tablet,47
REG00391,USR0044,EVT003,2024-10-15,0,,Email,Desktop,33
REG00392,USR0045,EVT006,2023-12-12,0,,Recommandation,Desktop,26
REG00393,USR0045,EVT035,2023-01-23,1,4.5,Email,Desktop,8
REG00394,USR0045,EVT029,2023-07-16,1,5.0,Social Media,Tablet,35
REG00395,USR0045,EVT026,2023-09-07,1,3.1,Social Media,Desktop,14
REG00396,USR0045,EVT024,2024-03-23,1,4.4,Push Notification,Desktop,33
REG00397,USR0045,EVT044,2024-11-18,1,3.8,Push Notification,Tablet,19
REG00398,USR0045,EVT033,2023-10-07,1,3.4,Direct,Tablet,9
REG00399,USR0045,EVT057,2023-10-09,1,4.2,Recommandation,Mobile,15
REG00400,USR0045,EVT070,2023-08-19,1,3.6,Email,Tablet,19
REG00401,USR0045,EVT068,2024-12-30,1,3.9,Direct,Tablet,39
REG00402,USR0045,EVT065,2023-12-03,1,4.0,Social Media,Mobile,22
REG00403,USR0045,EVT020,2023-12-15,1,4.6,Push Notification,Desktop,55
REG00404,USR0045,EVT001,2024-05-25,1,4.4,Direct,Desktop,26
REG00405,USR0046,EVT039,2024-08-08,0,,Direct,Tablet,23
REG00406,USR0046,EVT060,2023-03-27,1,5.0,Recommandation,Desktop,19
REG00407,USR0046,EVT006,2023-11-19,1,3.9,Push Notification,Tablet,38
REG00408,USR0046,EVT022,2023-06-20,1,4.1,Direct,Mobile,49
REG00409,USR0047,EVT002,2024-05-17,0,,Direct,Tablet,9
REG00410,USR0047,EVT062,2024-01-23,1,4.7,Email,Desktop,14
REG00411,USR0047,EVT068,2023-08-05,0,,Social Media,Desktop,12
REG00412,USR0047,EVT013,2023-06-12,1,5.0,Direct,Tablet,27
REG00413,USR0047,EVT064,2023-12-27,1,3.8,Social Media,Desktop,21
REG00414,USR0047,EVT067,2024-01-07,1,4.3,Recommandation,Tablet,35
REG00415,USR0047,EVT041,2024-06-29,1,4.7,Direct,Desktop,19
REG00416,USR0047,EVT031,2024-04-05,1,4.7,Direct,Desktop,1
REG00417,USR0048,EVT022,2024-04-20,1,4.4,Email,Desktop,38
REG00418,USR0048,EVT066,2024-10-30,1,3.8,Push Notification,Tablet,2
REG00419,USR0048,EVT026,2024-09-25,1,4.2,Social Media,Mobile,39
REG00420,USR0048,EVT012,2024-08-07,1,4.9,Recommandation,Tablet,16
REG00421,USR0048,EVT023,2023-06-20,1,3.9,Email,Desktop,2
REG00422,USR0048,EVT008,2024-09-07,0,,Direct,Tablet,33
REG00423,USR0048,EVT002,2023-07-17,0,,Push Notification,Desktop,24
REG00424,USR0048,EVT019,2023-09-03,1,4.9,Push Notification,Desktop,9
REG00425,USR0048,EVT062,2023-10-28,1,3.1,Social Media,Desktop,30
REG00426,USR0048,EVT065,2023-09-08,1,3.9,Push Notification,Mobile,30
REG00427,USR0048,EVT059,2024-05-27,1,4.6,Recommandation,Mobile,16
REG00428,USR0049,EVT003,2023-03-13,1,3.1,Direct,Tablet,31
REG00429,USR0049,EVT017,2024-01-30,1,3.8,Recommandation,Tablet,35
REG00430,USR0049,EVT030,2023-05-04,1,4.2,Social Media,Tablet,2
REG00431,USR0049,EVT067,2024-03-25,1,4.5,Recommandation,Desktop,54
REG00432,USR0049,EVT024,2023-02-10,1,4.4,Social Media,Tablet,42
REG00433,USR0049,EVT005,2024-03-26,1,3.2,Push Notification,Desktop,49
REG00434,USR0049,EVT029,2024-08-16,1,3.2,Push Notification,Desktop,27
REG00435,USR0049,EVT015,2024-11-03,1,4.8,Direct,Mobile,17
REG00436,USR0049,EVT026,2023-04-10,1,4.4,Direct,Tablet,32
REG00437,USR0049,EVT055,2023-09-08,1,3.7,Direct,Desktop,51
REG00438,USR0049,EVT050,2024-04-06,1,4.1,Social Media,Mobile,49
REG00439,USR0050,EVT009,2024-06-18,1,3.4,Recommandation,Tablet,24
REG00440,USR0050,EVT068,2024-12-31,1,4.9,Push Notification,Tablet,41
REG00441,USR0050,EVT014,2023-11-09,1,3.9,Recommandation,Mobile,48
REG00442,USR0050,EVT023,2024-12-12,1,4.2,Direct,Desktop,41
REG00443,USR0051,EVT064,2023-08-05,1,3.3,Email,Desktop,24
REG00444,USR0051,EVT043,2024-06-04,1,5.0,Direct,Desktop,40
REG00445,USR0051,EVT050,2023-06-24,0,,Push Notification,Tablet,55
REG00446,USR0051,EVT063,2024-05-28,1,3.7,Direct,Tablet,11
REG00447,USR0051,EVT068,2024-06-21,1,4.0,Direct,Mobile,43
REG00448,USR0052,EVT047,2023-08-19,1,3.4,Recommandation,Tablet,50
REG00449,USR0052,EVT044,2023-05-03,1,3.7,Direct,Tablet,59
REG00450,USR0052,EVT061,2024-10-15,0,,Social Media,Mobile,48
REG00451,USR0052,EVT014,2023-07-27,1,3.1,Email,Desktop,33
REG00452,USR0053,EVT048,2024-07-20,0,,Social Media,Mobile,52
REG00453,USR0053,EVT062,2023-02-27,1,4.0,Push Notification,Desktop,52
REG00454,USR0053,EVT038,2023-07-07,1,4.3,Push Notification,Mobile,45
REG00455,USR0053,EVT011,2024-04-12,1,5.0,Recommandation,Tablet,18
REG00456,USR0054,EVT012,2023-07-14,1,4.8,Push Notification,Tablet,20
REG00457,USR0054,EVT010,2023-03-04,1,3.5,Social Media,Desktop,30
REG00458,USR0054,EVT064,2023-04-11,1,4.6,Recommandation,Tablet,5
REG00459,USR0055,EVT031,2023-04-30,1,4.0,Email,Tablet,38
REG00460,USR0055,EVT014,2023-08-09,1,3.6,Email,Tablet,28
REG00461,USR0055,EVT050,2023-04-25,1,3.9,Push Notification,Tablet,52
REG00462,USR0055,EVT016,2024-10-12,1,3.9,Email,Desktop,49
REG00463,USR0055,EVT051,2024-02-21,1,4.0,Push Notification,Desktop,33
REG00464,USR0056,EVT066,2023-10-18,0,,Recommandation,Desktop,56
REG00465,USR0056,EVT002,2024-06-28,1,3.6,Social Media,Tablet,20
REG00466,USR0056,EVT012,2024-10-02,1,5.0,Push Notification,Desktop,1
REG00467,USR0056,EVT029,2023-11-23,0,,Social Media,Desktop,32
REG00468,USR0056,EVT006,2023-06-17,1,4.5,Recommandation,Mobile,60
REG00469,USR0056,EVT016,2024-03-29,1,4.4,Push Notification,Mobile,50
REG00470,USR0056,EVT023,2023-04-22,1,3.4,Social Media,Desktop,21
REG00471,USR0056,EVT004,2024-06-27,1,4.4,Social Media,Mobile,37
REG00472,USR0056,EVT015,2024-11-19,1,3.3,Direct,Mobile,55
REG00473,USR0056,EVT041,2023-06-11,1,3.3,Social Media,Desktop,42
REG00474,USR0056,EVT036,2024-09-01,1,4.6,Recommandation,Mobile,60
REG00475,USR0057,EVT019,2023-11-07,1,3.6,Recommandation,Tablet,21
REG00476,USR0057,EVT032,2024-04-05,1,4.1,Direct,Mobile,49
REG00477,USR0057,EVT005,2024-02-18,1,3.8,Push Notification,Desktop,50
REG00478,USR0057,EVT062,2023-10-08,1,4.4,Push Notification,Tablet,46
REG00479,USR0057,EVT048,2023-09-20,1,3.7,Recommandation,Desktop,51
REG00480,USR0057,EVT045,2024-01-27,1,4.1,Push Notification,Mobile,40
REG00481,USR0058,EVT044,2023-10-08,1,3.5,Recommandation,Tablet,31
REG00482,USR0058,EVT036,2024-08-30,1,4.9,Email,Tablet,25
REG00483,USR0058,EVT017,2024-12-05,0,,Direct,Mobile,18
REG00484,USR0058,EVT016,2024-09-13,1,3.1,Email,Tablet,22
REG00485,USR0058,EVT053,2023-10-10,1,3.9,Recommandation,Mobile,31
REG00486,USR0058,EVT032,2023-05-18,0,,Email,Desktop,50
REG00487,USR0058,EVT021,2024-02-28,0,,Push Notification,Tablet,20
REG00488,USR0058,EVT040,2024-08-10,1,3.2,Push Notification,Desktop,37
REG00489,USR0058,EVT009,2024-07-13,1,3.5,Social Media,Desktop,45
REG00490,USR0058,EVT002,2023-01-23,1,4.5,Recommandation,Desktop,58
REG00491,USR0059,EVT057,2023-08-08,1,3.9,Direct,Desktop,22
REG00492,USR0059,EVT016,2023-07-23,1,4.4,Recommandation,Tablet,48
REG00493,USR0059,EVT009,2023-01-24,1,4.3,Direct,Desktop,52
REG00494,USR0059,EVT010,2024-05-13,1,4.7,Email,Tablet,24
REG00495,USR0059,EVT020,2023-01-17,1,5.0,Social Media,Desktop,51
REG00496,USR0059,EVT054,2024-07-05,1,4.1,Email,Tablet,5
REG00497,USR0059,EVT030,2024-08-01,1,4.1,Email,Tablet,11
REG00498,USR0059,EVT056,2024-06-09,0,,Email,Tablet,60
REG00499,USR0059,EVT060,2024-04-24,1,5.0,Email,Tablet,28
REG00500,USR0059,EVT027,2023-10-11,1,4.8,Push Notification,Tablet,22
REG00501,USR0059,EVT067,2023-03-16,1,4.2,Direct,Tablet,50
REG00502,USR0059,EVT014,2024-12-10,1,4.9,Email,Desktop,37
REG00503,USR0059,EVT033,2023-10-28,1,4.7,Email,Mobile,15
REG00504,USR0059,EVT006,2023-11-27,1,3.5,Push Notification,Tablet,44
REG00505,USR0060,EVT032,2024-06-29,1,4.3,Social Media,Desktop,58
REG00506,USR0060,EVT059,2024-08-13,1,4.5,Push Notification,Desktop,12
REG00507,USR0060,EVT046,2023-04-14,1,4.2,Email,Mobile,35
REG00508,USR0060,EVT035,2023-12-23,0,,Recommandation,Desktop,60
REG00509,USR0060,EVT067,2023-08-24,1,3.4,Push Notification,Desktop,18
REG00510,USR0060,EVT052,2023-08-27,0,,Push Notification,Desktop,2
REG00511,USR0060,EVT042,2023-05-21,0,,Direct,Mobile,54
REG00512,USR0060,EVT068,2024-01-20,1,4.7,Push Notification,Desktop,4
REG00513,USR0060,EVT040,2024-04-02,1,3.4,Direct,Tablet,53
REG00514,USR0060,EVT031,2023-05-08,1,3.4,Social Media,Tablet,34
REG00515,USR0060,EVT058,2023-05-05,1,3.4,Direct,Tablet,39
REG00516,USR0060,EVT038,2024-01-02,1,3.6,Push Notification,Mobile,6
REG00517,USR0060,EVT039,2024-06-03,1,3.5,Email,Desktop,2
REG00518,USR0060,EVT033,2023-01-08,1,3.8,Email,Desktop,24
REG00519,USR0060,EVT007,2023-11-14,0,,Direct,Tablet,20
REG00520,USR0061,EVT007,2023-03-28,1,4.6,Direct,Mobile,18
REG00521,USR0061,EVT016,2024-10-24,0,,Email,Mobile,55
REG00522,USR0061,EVT065,2023-09-12,1,3.0,Social Media,Mobile,9
REG00523,USR0061,EVT028,2024-12-12,1,3.1,Social Media,Mobile,56
REG00524,USR0061,EVT010,2024-11-07,1,4.2,Push Notification,Desktop,12
REG00525,USR0061,EVT040,2023-06-28,0,,Push Notification,Tablet,52
REG00526,USR0061,EVT058,2024-11-15,1,4.8,Email,Mobile,2
REG00527,USR0062,EVT061,2023-11-10,1,3.7,Recommandation,Tablet,21
REG00528,USR0062,EVT007,2023-01-30,1,3.7,Direct,Mobile,48
REG00529,USR0062,EVT059,2023-05-28,0,,Email,Tablet,25
REG00530,USR0062,EVT069,2024-09-04,1,3.3,Email,Mobile,23
REG00531,USR0062,EVT037,2023-08-17,1,5.0,Email,Desktop,30
REG00532,USR0062,EVT066,2024-03-01,0,,Social Media,Desktop,9
REG00533,USR0062,EVT060,2024-09-09,0,,Email,Desktop,31
REG00534,USR0062,EVT027,2024-04-25,0,,Recommandation,Mobile,21
REG00535,USR0062,EVT025,2024-11-03,1,4.9,Email,Desktop,32
REG00536,USR0063,EVT031,2023-07-20,1,4.0,Push Notification,Mobile,43
REG00537,USR0063,EVT015,2023-03-26,1,4.4,Recommandation,Tablet,7
REG00538,USR0063,EVT066,2023-09-13,1,3.4,Recommandation,Desktop,46
REG00539,USR0063,EVT048,2024-04-18,1,4.0,Social Media,Desktop,49
REG00540,USR0063,EVT056,2023-05-15,1,3.7,Push Notification,Tablet,48
REG00541,USR0063,EVT041,2023-02-05,1,4.6,Email,Mobile,12
REG00542,USR0063,EVT057,2023-01-15,1,3.1,Push Notification,Mobile,26
REG00543,USR0063,EVT064,2023-11-27,1,4.0,Recommandation,Mobile,41
REG00544,USR0063,EVT003,2024-08-14,1,5.0,Direct,Tablet,17
REG00545,USR0063,EVT027,2024-07-12,1,4.5,Social Media,Desktop,22
REG00546,USR0063,EVT052,2023-07-10,1,4.6,Direct,Tablet,30
REG00547,USR0063,EVT034,2024-11-10,1,4.7,Social Media,Desktop,5
REG00548,USR0063,EVT040,2024-01-10,1,3.1,Social Media,Mobile,7
REG00549,USR0064,EVT049,2023-04-24,1,4.4,Push Notification,Desktop,20
REG00550,USR0064,EVT062,2024-04-08,1,5.0,Email,Tablet,12
REG00551,USR0064,EVT058,2024-02-12,0,,Social Media,Mobile,10
REG00552,USR0064,EVT059,2024-11-27,1,3.0,Recommandation,Tablet,39
REG00553,USR0064,EVT038,2023-06-05,1,4.1,Email,Tablet,24
REG00554,USR0064,EVT018,2024-07-06,1,4.9,Social Media,Mobile,24
REG00555,USR0065,EVT055,2024-11-27,1,4.3,Social Media,Mobile,54
REG00556,USR0065,EVT057,2023-06-05,1,4.9,Direct,Mobile,18
REG00557,USR0065,EVT046,2023-02-20,0,,Direct,Desktop,25
REG00558,USR0065,EVT036,2024-06-18,0,,Direct,Desktop,21
REG00559,USR0066,EVT069,2023-11-04,1,3.5,Social Media,Tablet,20
REG00560,USR0066,EVT003,2023-08-02,0,,Social Media,Tablet,5
REG00561,USR0066,EVT021,2023-03-02,1,3.3,Direct,Mobile,49
REG00562,USR0066,EVT012,2023-09-06,1,3.3,Direct,Desktop,38
REG00563,USR0066,EVT048,2023-07-18,1,3.7,Push Notification,Desktop,9
REG00564,USR0066,EVT035,2024-02-16,1,4.5,Push Notification,Mobile,29
REG00565,USR0067,EVT009,2023-10-10,1,3.0,Email,Tablet,20
REG00566,USR0067,EVT003,2024-06-20,1,4.3,Direct,Mobile,43
REG00567,USR0067,EVT066,2024-03-24,1,3.2,Social Media,Desktop,10
REG00568,USR0067,EVT062,2023-03-14,0,,Recommandation,Desktop,3
REG00569,USR0067,EVT044,2024-01-26,0,,Recommandation,Mobile,41
REG00570,USR0067,EVT048,2024-04-22,1,3.3,Direct,Desktop,15
REG00571,USR0068,EVT022,2023-04-01,0,,Social Media,Tablet,56
REG00572,USR0068,EVT062,2024-01-07,1,4.7,Direct,Tablet,28
REG00573,USR0068,EVT069,2024-03-07,1,3.2,Recommandation,Tablet,47
REG00574,USR0068,EVT070,2023-10-10,0,,Social Media,Desktop,27
REG00575,USR0068,EVT024,2024-11-13,0,,Recommandation,Mobile,1
REG00576,USR0068,EVT016,2023-04-14,1,4.0,Social Media,Desktop,15
REG00577,USR0068,EVT012,2024-08-28,1,3.5,Direct,Tablet,39
REG00578,USR0068,EVT015,2024-08-02,1,4.0,Direct,Mobile,39
REG00579,USR0068,EVT008,2023-04-21,1,4.6,Email,Tablet,7
REG00580,USR0068,EVT002,2023-05-01,0,,Push Notification,Desktop,38
REG00581,USR0069,EVT002,2024-09-10,1,3.8,Email,Desktop,42
REG00582,USR0069,EVT017,2024-03-26,0,,Social Media,Tablet,3
REG00583,USR0069,EVT022,2024-02-13,0,,Direct,Tablet,59
REG00584,USR0069,EVT024,2023-01-27,1,3.4,Recommandation,Mobile,19
REG00585,USR0069,EVT006,2024-02-27,0,,Direct,Desktop,23
REG00586,USR0069,EVT030,2024-11-30,1,4.9,Push Notification,Desktop,29
REG00587,USR0069,EVT001,2023-02-18,1,4.4,Recommandation,Mobile,14
REG00588,USR0069,EVT061,2024-07-25,1,4.1,Recommandation,Tablet,26
REG00589,USR0069,EVT003,2023-12-23,1,3.3,Direct,Mobile,22
REG00590,USR0069,EVT063,2023-12-27,1,4.5,Push Notification,Desktop,54
REG00591,USR0069,EVT028,2023-11-10,1,4.4,Direct,Desktop,40
REG00592,USR0069,EVT011,2024-05-24,1,4.5,Push Notification,Desktop,55
REG00593,USR0069,EVT055,2024-12-25,1,3.7,Direct,Desktop,49
REG00594,USR0069,EVT038,2023-06-13,0,,Recommandation,Mobile,8
REG00595,USR0070,EVT006,2023-11-14,0,,Social Media,Desktop,49
REG00596,USR0070,EVT021,2024-07-27,1,3.8,Email,Mobile,6
REG00597,USR0070,EVT068,2023-04-03,1,4.8,Direct,Desktop,10
REG00598,USR0070,EVT029,2023-12-15,1,3.8,Direct,Mobile,55
REG00599,USR0070,EVT061,2023-10-28,1,4.9,Recommandation,Mobile,29
REG00600,USR0070,EVT046,2023-02-11,1,3.3,Recommandation,Mobile,32
REG00601,USR0070,EVT054,2023-08-18,0,,Push Notification,Mobile,57
REG00602,USR0071,EVT027,2024-10-25,0,,Push Notification,Mobile,19
REG00603,USR0071,EVT028,2023-09-07,0,,Social Media,Desktop,54
REG00604,USR0071,EVT007,2024-03-25,1,4.1,Social Media,Mobile,27
REG00605,USR0071,EVT066,2023-07-10,0,,Social Media,Desktop,41
REG00606,USR0071,EVT061,2024-08-12,0,,Direct,Tablet,17
REG00607,USR0071,EVT031,2024-12-24,1,3.7,Recommandation,Desktop,24
REG00608,USR0072,EVT058,2023-11-24,1,3.2,Push Notification,Desktop,56
REG00609,USR0072,EVT068,2024-12-20,1,4.1,Push Notification,Mobile,59
REG00610,USR0072,EVT062,2024-06-03,1,4.1,Email,Tablet,15
REG00611,USR0072,EVT066,2023-12-23,1,4.3,Social Media,Mobile,30
REG00612,USR0072,EVT033,2023-10-03,1,3.1,Social Media,Desktop,32
REG00613,USR0072,EVT040,2024-08-28,1,4.9,Push Notification,Mobile,36
REG00614,USR0072,EVT069,2024-04-04,1,3.1,Recommandation,Desktop,56
REG00615,USR0073,EVT034,2023-03-07,1,3.1,Recommandation,Tablet,17
REG00616,USR0073,EVT068,2023-01-29,1,4.0,Push Notification,Desktop,14
REG00617,USR0073,EVT055,2024-11-08,1,4.1,Recommandation,Desktop,15
REG00618,USR0073,EVT031,2024-08-06,1,4.0,Direct,Mobile,50
REG00619,USR0073,EVT041,2024-07-06,0,,Social Media,Desktop,56
REG00620,USR0073,EVT043,2023-01-07,0,,Email,Tablet,49
REG00621,USR0073,EVT049,2024-01-02,1,4.5,Email,Tablet,5
REG00622,USR0073,EVT044,2024-06-26,1,3.3,Push Notification,Mobile,39
REG00623,USR0073,EVT063,2023-07-03,0,,Email,Tablet,60
REG00624,USR0073,EVT046,2024-05-21,1,3.7,Email,Desktop,37
REG00625,USR0073,EVT065,2024-12-18,0,,Direct,Desktop,25
REG00626,USR0073,EVT045,2024-12-14,1,4.7,Push Notification,Mobile,20
REG00627,USR0073,EVT053,2023-12-30,1,3.9,Recommandation,Desktop,6
REG00628,USR0074,EVT055,2024-02-16,1,3.7,Email,Desktop,29
REG00629,USR0074,EVT067,2023-04-07,1,3.0,Social Media,Mobile,36
REG00630,USR0074,EVT024,2023-03-02,1,3.2,Email,Tablet,1
REG00631,USR0074,EVT012,2023-01-05,1,3.6,Social Media,Tablet,24
REG00632,USR0075,EVT060,2023-06-26,1,4.2,Push Notification,Tablet,14
REG00633,USR0075,EVT068,2023-12-20,1,4.4,Push Notification,Tablet,24
REG00634,USR0075,EVT069,2024-08-10,1,3.9,Push Notification,Tablet,10
REG00635,USR0075,EVT046,2024-03-31,1,3.1,Social Media,Mobile,52
REG00636,USR0075,EVT053,2023-11-16,0,,Email,Desktop,44
REG00637,USR0075,EVT036,2023-07-04,1,3.3,Email,Desktop,13
REG00638,USR0075,EVT042,2024-09-09,1,4.2,Recommandation,Desktop,60
REG00639,USR0075,EVT063,2024-11-05,1,3.8,Direct,Mobile,43
REG00640,USR0075,EVT066,2024-07-21,1,3.5,Push Notification,Mobile,53
REG00641,USR0075,EVT033,2024-05-17,1,3.8,Recommandation,Mobile,59
REG00642,USR0075,EVT052,2024-05-06,0,,Social Media,Mobile,55
REG00643,USR0075,EVT064,2024-06-16,1,4.3,Social Media,Tablet,37
REG00644,USR0075,EVT054,2024-12-20,1,3.8,Social Media,Tablet,13
REG00645,USR0075,EVT032,2023-10-17,1,3.9,Push Notification,Desktop,41
REG00646,USR0075,EVT061,2024-03-12,1,3.8,Direct,Mobile,32
REG00647,USR0076,EVT012,2024-07-28,1,3.8,Direct,Desktop,50
REG00648,USR0076,EVT054,2024-12-01,1,4.1,Email,Mobile,6
REG00649,USR0076,EVT029,2023-11-11,0,,Social Media,Tablet,12
REG00650,USR0077,EVT034,2023-02-19,1,3.1,Recommandation,Desktop,13
REG00651,USR0077,EVT004,2023-12-27,0,,Email,Tablet,56
REG00652,USR0077,EVT031,2024-03-20,1,4.0,Push Notification,Tablet,24
REG00653,USR0077,EVT010,2024-11-28,1,4.8,Email,Desktop,12
REG00654,USR0077,EVT019,2023-08-15,1,3.1,Push Notification,Desktop,14
REG00655,USR0077,EVT048,2024-08-07,1,3.0,Direct,Mobile,58
REG00656,USR0077,EVT067,2024-12-06,1,3.6,Push Notification,Tablet,53
REG00657,USR0077,EVT064,2023-12-05,0,,Direct,Mobile,24
REG00658,USR0077,EVT011,2024-02-16,1,3.3,Push Notification,Tablet,43
REG00659,USR0077,EVT018,2023-09-22,0,,Direct,Tablet,37
REG00660,USR0077,EVT040,2024-12-28,0,,Recommandation,Mobile,57
REG00661,USR0077,EVT028,2024-10-31,1,3.5,Email,Desktop,53
REG00662,USR0078,EVT004,2023-10-12,0,,Push Notification,Desktop,17
REG00663,USR0078,EVT048,2024-09-06,1,4.4,Email,Tablet,50
REG00664,USR0078,EVT012,2024-04-04,1,4.4,Email,Tablet,8
REG00665,USR0078,EVT002,2023-04-29,1,4.6,Email,Mobile,35
REG00666,USR0078,EVT023,2023-12-02,1,4.5,Direct,Desktop,35
REG00667,USR0078,EVT064,2023-10-21,1,4.1,Email,Mobile,26
REG00668,USR0078,EVT022,2023-07-26,0,,Social Media,Desktop,13
REG00669,USR0078,EVT058,2023-05-11,1,3.1,Direct,Mobile,8
REG00670,USR0079,EVT027,2024-02-02,1,4.5,Email,Mobile,28
REG00671,USR0079,EVT013,2024-09-22,1,4.5,Direct,Tablet,50
REG00672,USR0079,EVT068,2023-02-12,1,4.0,Push Notification,Mobile,47
REG00673,USR0079,EVT010,2023-11-22,1,3.0,Push Notification,Desktop,56
REG00674,USR0079,EVT063,2023-09-14,0,,Recommandation,Desktop,13
REG00675,USR0080,EVT055,2024-02-05,1,4.9,Social Media,Mobile,15
REG00676,USR0080,EVT036,2023-07-08,1,3.7,Direct,Mobile,56
REG00677,USR0080,EVT051,2024-03-27,1,3.5,Social Media,Desktop,36
REG00678,USR0080,EVT063,2023-06-14,1,4.9,Email,Mobile,44
REG00679,USR0080,EVT065,2023-03-08,1,4.1,Social Media,Tablet,11
REG00680,USR0080,EVT052,2023-11-26,1,3.3,Email,Tablet,15
REG00681,USR0080,EVT048,2023-01-07,1,4.1,Direct,Tablet,8
REG00682,USR0080,EVT068,2023-08-18,1,3.1,Social Media,Mobile,2
REG00683,USR0080,EVT059,2024-10-26,0,,Direct,Tablet,42
REG00684,USR0080,EVT042,2024-01-31,1,4.2,Direct,Tablet,16
REG00685,USR0080,EVT050,2024-11-30,1,3.5,Direct,Desktop,59
REG00686,USR0080,EVT069,2023-06-06,1,4.8,Push Notification,Mobile,19
REG00687,USR0081,EVT035,2023-06-28,0,,Direct,Desktop,57
REG00688,USR0081,EVT066,2023-06-14,1,3.0,Recommandation,Mobile,3
REG00689,USR0081,EVT034,2024-04-15,1,4.8,Push Notification,Desktop,9
REG00690,USR0081,EVT049,2024-10-03,1,4.9,Direct,Desktop,30
REG00691,USR0081,EVT039,2024-04-08,1,3.8,Recommandation,Desktop,21
REG00692,USR0081,EVT047,2024-11-12,1,4.4,Push Notification,Mobile,14
REG00693,USR0081,EVT036,2024-12-30,1,3.4,Social Media,Desktop,58
REG00694,USR0081,EVT054,2024-04-19,1,4.5,Direct,Desktop,42
REG00695,USR0081,EVT037,2023-11-11,1,3.3,Email,Tablet,42
REG00696,USR0081,EVT048,2024-04-08,1,4.7,Social Media,Desktop,4
REG00697,USR0081,EVT068,2023-07-24,1,4.1,Push Notification,Tablet,25
REG00698,USR0081,EVT050,2024-06-13,1,4.9,Email,Tablet,14
REG00699,USR0081,EVT002,2024-01-31,1,3.3,Social Media,Mobile,42
REG00700,USR0081,EVT030,2024-02-16,1,4.6,Push Notification,Desktop,21
REG00701,USR0082,EVT068,2023-05-14,1,4.0,Social Media,Tablet,34
REG00702,USR0082,EVT017,2024-10-05,0,,Email,Mobile,6
REG00703,USR0082,EVT030,2023-01-22,1,4.7,Email,Desktop,55
REG00704,USR0082,EVT070,2023-04-03,1,4.8,Push Notification,Tablet,10
REG00705,USR0082,EVT020,2023-08-07,1,3.1,Social Media,Desktop,38
REG00706,USR0082,EVT026,2024-04-02,1,4.4,Recommandation,Desktop,7
REG00707,USR0082,EVT009,2024-07-29,1,4.8,Push Notification,Desktop,8
REG00708,USR0082,EVT064,2024-06-29,0,,Direct,Mobile,36
REG00709,USR0082,EVT003,2024-07-19,1,4.4,Recommandation,Tablet,55
REG00710,USR0083,EVT066,2024-11-10,0,,Direct,Mobile,49
